0x00000000,global_tags
0x00003530,sound\materials\gear\fusion_coil_loop\track1\loop
0x00003531,objects\gear\forerunner\power_core_for\power_core_for
0x00003532,objects\gear\forerunner\power_core_for\power_core_for
0x00003533,objects\gear\forerunner\power_core_for\power_core_for
0x00003534,objects\gear\forerunner\shaders\power_core_for_illum
0x00003535,objects\gear\forerunner\bitmaps\power_modual
0x00003536,objects\gear\forerunner\bitmaps\power_modual_bump
0x00003537,objects\gear\forerunner\bitmaps\power_modual_illum
0x00003538,shaders\shader_templates\_0_1_1_1_2_2_1_0_0_0_0_0
0x00003539,shaders\shader_templates\_0_1_1_1_2_2_1_0_0_0_0
0x0000353A,shaders\shader_templates\_0_1_1_1_2_2_1_0_0_0_0
0x0000353B,objects\gear\forerunner\shaders\power_core_for
0x0000353C,objects\gear\forerunner\bitmaps\power_modual_illum_bar
0x0000353D,shaders\shader_templates\_0_1_1_1_2_2_5_0_0_0_0_0
0x0000353E,shaders\shader_templates\_0_1_1_1_2_2_5_0_0_0_0
0x0000353F,shaders\shader_templates\_0_1_1_1_2_2_5_0_0_0_0
0x00003540,objects\gear\forerunner\power_core_for\power_core_for
0x00003541,objects\gear\forerunner\power_core_for\power_core_for
0x00003542,objects\gear\forerunner\power_core_for\fx\trans_destruction
0x00003543,objects\gear\forerunner\power_core_junk01\power_core_junk01
0x00003544,objects\gear\forerunner\power_core_junk01\power_core_junk01
0x00003545,objects\gear\forerunner\power_core_junk01\power_core_junk01
0x00003546,objects\gear\forerunner\shaders\metal_blown_open
0x00003547,objects\gear\covenant\military\bitmaps\metal_blown_open_dif
0x00003548,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_0_0_0
0x00003549,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_0_0
0x0000354A,shaders\shader_templates\_0_2_0_1_1_2_2_0_1_0_0
0x0000354B,objects\gear\forerunner\power_core_junk01\power_core_junk01
0x0000354C,objects\gear\forerunner\power_core_junk01\power_core_junk01
0x0000354D,objects\gear\forerunner\power_core_junk02\power_core_junk02
0x0000354E,objects\gear\forerunner\power_core_junk02\power_core_junk02
0x0000354F,objects\gear\forerunner\power_core_junk02\power_core_junk02
0x00003550,objects\gear\forerunner\power_core_junk02\power_core_junk02
0x00003551,objects\gear\forerunner\power_core_junk02\power_core_junk02
0x00003552,sound\materials\gear\power_core_for_loop\power_core_for_loop
0x00003553,sound\materials\gear\power_core_for_loop\track1\loop
0x00003554,objects\gear\human\military\propane_burner\propane_burner
0x00003555,objects\gear\human\military\propane_burner\propane_burner
0x00003556,objects\gear\human\military\propane_burner\propane_burner
0x00003557,ms30\objects\gear\human\military\shaders\propane_burner
0x00003558,objects\gear\human\military\bitmaps\propane_burner
0x00003559,objects\gear\human\military\bitmaps\propane_burner_bump
0x0000355A,objects\gear\human\residential\bitmaps\metal_detail_2_dark
0x0000355B,ms30\objects\gear\human\military\shaders\propane_burner_destroyed
0x0000355C,objects\gear\human\military\bitmaps\propane_burner_destroyed
0x0000355D,objects\gear\human\military\propane_burner\propane_burner
0x0000355E,objects\gear\human\military\propane_burner\propane_burner
0x0000355F,objects\gear\human\industrial\propane_tank\propane_tank
0x00003560,objects\gear\human\industrial\propane_tank\propane_tank
0x00003561,objects\gear\human\industrial\propane_tank\propane_tank
0x00003562,ms30\objects\gear\human\industrial\shaders\propane_tank
0x00003563,objects\gear\human\industrial\bitmaps\propane_tank
0x00003564,objects\gear\human\industrial\bitmaps\propane_tank_bump
0x00003565,objects\gear\human\residential\bitmaps\metal_paint_detail_dark
0x00003566,objects\gear\covenant\military\bitmaps\worn_metal_scratch_detailbump_dxt5
0x00003567,objects\gear\human\industrial\bitmaps\propane_tank_illume
0x00003568,objects\gear\human\industrial\propane_tank\propane_tank
0x00003569,objects\gear\human\industrial\propane_tank\propane_tank
0x0000356A,objects\gear\human\industrial\propane_tank\fx\venting_gas
0x0000356B,sound\materials\havok\propane_tank_explodes\propane_tank_explodes
0x0000356C,sound\materials\havok\propane_tank_explodes\track1\in
0x0000356D,sound\materials\havok\propane_tank_explodes\track1\loop
0x0000356E,sound\materials\havok\propane_tank_explodes\track1\out
0x0000356F,fx\material_effects\objects\havok\propane_tank
0x00003570,sound\materials\havok\bones_generic
0x00003571,sound\materials\havok\propane_tank
0x00003572,sound\materials\havok\propane_tank_loops\propane_tank_loops
0x00003573,sound\materials\havok\propane_tank_loops\loops\loop
0x00003574,sound\materials\havok\propane_tank_loops\loops\alt_loop
0x00003575,objects\eldewrito\forge\fx_object
0x00003576,objects\eldewrito\forge\fx_object
0x00003577,fx\null_object\null_up\null_up_eldewrito
0x00003578,objects\gear\covenant\military\shaders\cov_holo_generator
0x00003579,objects\gear\covenant\military\bitmaps\holo_generator
0x0000357A,objects\gear\covenant\military\bitmaps\holo_generator_detail
0x0000357B,objects\gear\covenant\military\bitmaps\holo_generator_bump
0x0000357C,objects\gear\covenant\military\bitmaps\holo_generator_illum
0x0000357D,objects\gear\covenant\military\bitmaps\worn_metal_scratch_detailbump
0x0000357E,objects\gear\covenant\military\shaders\cov_camp_stool_antigrav
0x0000357F,objects\weapons\turret\plasma_cannon\bitmaps\plasma_cannon_antigrav
0x00003580,objects\weapons\turret\plasma_cannon\bitmaps\plasma_cannon_antigrav_base
0x00003581,objects\levels\multi\shrine\shrine_defender\shrine_defender
0x00003582,objects\levels\multi\shrine\shrine_defender\shrine_defender
0x00003583,objects\gear\covenant\military\cov_sword_holder\cov_sword_holder
0x00003584,objects\eldewrito\forge\fx_object
0x00003585,objects\eldewrito\forge\fx_object
0x00003586,objects\eldewrito\forge\light_object
0x00003587,objects\eldewrito\forge\light_object
0x00003588,objects\eldewrito\lights\light_base\light_base
0x00003589,objects\levels\solo\020_base\computer_briefcase\computer_briefcase
0x0000358A,objects\levels\solo\020_base\computer_briefcase\computer_briefcase
0x0000358B,objects\levels\solo\020_base\computer_briefcase\computer_briefcase
0x0000358C,ms30\objects\levels\solo\020_base\shaders\computer_briefcase
0x0000358D,objects\levels\solo\020_base\bitmaps\computer_briefcase
0x0000358E,objects\levels\solo\020_base\bitmaps\computer_briefcase_bump
0x0000358F,objects\levels\solo\020_base\bitmaps\computer_briefcase_illum
0x00003590,ms30\objects\gear\human\industrial\bitmaps\damage_detail
0x00003591,ms30\shaders\shader_templates\_0_1_0_1_2_0_2_0_0_0_0_0
0x00003592,ms30\shaders\shader_templates\_0_1_0_1_2_0_2_0_0_0_0_0
0x00003593,ms30\shaders\shader_templates\_0_1_0_1_2_0_2_0_0_0_0_0
0x00003594,ms30\objects\levels\solo\020_base\shaders\computer_screen
0x00003595,objects\levels\solo\020_base\bitmaps\computer_screen
0x00003596,objects\levels\solo\020_base\bitmaps\computer_screen_illum
0x00003597,ms30\shaders\shader_templates\_0_0_0_0_0_0_2_0_0_0_0_0
0x00003598,ms30\shaders\shader_templates\_0_0_0_0_0_0_2_0_0_0_0_0
0x00003599,ms30\shaders\shader_templates\_0_0_0_0_0_0_2_0_0_0_0_0
0x0000359A,ms30\objects\levels\solo\020_base\shaders\computer_screen_small
0x0000359B,objects\levels\solo\020_base\bitmaps\computer_screen_small
0x0000359C,objects\levels\solo\020_base\bitmaps\computer_screen_small_illum
0x0000359D,objects\levels\solo\020_base\bitmaps\computer_scanline_illum
0x0000359E,ms30\shaders\shader_templates\_0_0_0_0_0_0_5_0_0_0_0_0
0x0000359F,ms30\shaders\shader_templates\_0_0_0_0_0_0_5_0_0_0_0_0
0x000035A0,ms30\shaders\shader_templates\_0_0_0_0_0_0_5_0_0_0_0_0
0x000035A1,objects\levels\solo\020_base\shaders\monitor_screen_glass_bad
0x000035A2,objects\levels\solo\020_base\bitmaps\monitor_screen_glass
0x000035A3,levels\solo\020_base\bitmaps\monitor_cubemap
0x000035A4,ms30\shaders\shader_templates\_0_0_0_0_5_1_0_2_0_0_0_0
0x000035A5,ms30\shaders\shader_templates\_0_0_0_0_5_1_0_2_0_0_0_0
0x000035A6,ms30\shaders\shader_templates\_0_0_0_0_5_1_0_2_0_0_0_0
0x000035A7,objects\levels\solo\020_base\computer_briefcase\computer_briefcase
0x000035A8,objects\levels\solo\020_base\computer_briefcase\computer_briefcase
0x000035A9,sound\materials\gear\computer_briefcase\computer_briefcase\computer_briefcase
0x000035AA,sound\materials\gear\computer_briefcase\computer_briefcase\computer_briefcase\loop
0x000035AB,sound\materials\gear\computer_briefcase\computer_briefcase\computer_briefcase\out
0x000035AC,sound\materials\gear\computer_briefcase\computer_briefcase\details\computer_beeps
0x000035AD,objects\levels\solo\020_base\computer_briefcase_small\computer_briefcase_small
0x000035AE,objects\levels\solo\020_base\computer_briefcase_small\computer_briefcase_small
0x000035AF,objects\levels\solo\020_base\computer_briefcase_small\computer_briefcase_small
0x000035B0,objects\levels\solo\020_base\computer_briefcase_small\computer_briefcase_small
0x000035B1,objects\levels\solo\020_base\computer_briefcase_small\computer_briefcase_small
0x000035B2,sound\materials\gear\computer_briefcase\computer_briefcase_small\computer_briefcase_small
0x000035B3,sound\materials\gear\computer_briefcase\computer_briefcase_small\computer_briefcase\loop
0x000035B4,sound\materials\gear\computer_briefcase\computer_briefcase_small\computer_briefcase\out
0x000035B5,sound\materials\gear\computer_briefcase\computer_briefcase_small\details\computer_beeps
0x000035B6,objects\gear\human\military\generator_light\generator_flood_no_lights
0x000035B7,objects\gear\human\military\generator_light\generator_light_off
0x000035B8,objects\gear\human\military\generator_light\generator_light
0x000035B9,ms30\objects\gear\human\military\shaders\military_equipment_2
0x000035BA,ms30\objects\gear\human\military\bitmaps\human_military_equipment_2
0x000035BB,objects\gear\human\military\bitmaps\human_military_equipment_2_bump_dxt5
0x000035BC,ms30\objects\gear\human\military\shaders\quartz_light
0x000035BD,objects\gear\human\military\bitmaps\lamp
0x000035BE,objects\gear\human\military\bitmaps\lamp_illum
0x000035BF,ms30\shaders\shader_templates\_0_0_1_0_2_2_1_0_0_0_0_0
0x000035C0,ms30\shaders\shader_templates\_0_0_1_0_2_2_1_0_0_0_0_0
0x000035C1,ms30\shaders\shader_templates\_0_0_1_0_2_2_1_0_0_0_0_0
0x000035C2,ms30\objects\gear\human\military\shaders\light_glass
0x000035C3,ms30\shaders\shader_templates\_0_0_0_0_0_2_0_1_0_0_0_0
0x000035C4,ms30\shaders\shader_templates\_0_0_0_0_0_2_0_1_0_0_0_0
0x000035C5,ms30\shaders\shader_templates\_0_0_0_0_0_2_0_1_0_0_0_0
0x000035C6,objects\gear\human\military\generator_light\generator_light
0x000035C7,objects\gear\human\military\generator_light\generator_light
0x000035C8,objects\gear\human\military\generator\generator_off
0x000035C9,objects\gear\human\military\generator\generator
0x000035CA,objects\gear\human\military\generator\generator
0x000035CB,objects\gear\human\military\shaders\generator_turbine
0x000035CC,objects\gear\human\military\bitmaps\turbine
0x000035CD,objects\gear\human\military\bitmaps\turbine_bump
0x000035CE,objects\gear\human\military\generator\generator
0x000035CF,objects\gear\human\military\generator\generator
0x000035D0,fx\scenery_fx\sparks\sparks_small\sparks_small
0x000035D1,sound\visual_fx\sparks
0x000035D2,fx\particles\energy\sparks\environment_spark_orange
0x000035D3,fx\particles\energy\_bitmaps\spark_long_no_mip
0x000035D4,objects\gear\human\military\blitzcan\blitzcan
0x000035D5,objects\gear\human\military\blitzcan\blitzcan
0x000035D6,objects\gear\human\military\blitzcan\blitzcan
0x000035D7,objects\gear\human\military\blitzcan\blitzcan
0x000035D8,objects\gear\human\military\blitzcan\blitzcan
0x000035D9,objects\vehicles\civilian\forklift\forklift
0x000035DA,objects\vehicles\civilian\forklift\forklift
0x000035DB,objects\vehicles\civilian\forklift\forklift
0x000035DC,ms30\objects\vehicles\civilian\forklift\shaders\forklift_hull
0x000035DD,objects\vehicles\civilian\bitmaps\forklift
0x000035DE,objects\gear\human\residential\bitmaps\metal_detail
0x000035DF,objects\vehicles\civilian\bitmaps\forklift_bump
0x000035E0,objects\gear\human\industrial\bitmaps\detail_metal_scratches_b_bump_dxt5
0x000035E1,ms30\objects\vehicles\civilian\forklift\shaders\forklift_grate
0x000035E2,levels\solo\040_voi\bitmaps\metals\grate_a
0x000035E3,levels\solo\040_voi\bitmaps\metals\grate_a_bump
0x000035E4,ms30\shaders\shader_templates\_0_1_1_0_2_0_0_0_0_0_0_0
0x000035E5,ms30\shaders\shader_templates\_0_1_1_0_2_0_0_0_0_0_0_0
0x000035E6,ms30\shaders\shader_templates\_0_1_1_0_2_0_0_0_0_0_0_0
0x000035E7,ms30\objects\vehicles\civilian\forklift\shaders\forklift_glass
0x000035E8,objects\vehicles\civilian\bitmaps\glass
0x000035E9,ms30\shaders\shader_templates\_0_0_0_1_5_2_0_1_0_0_0_0
0x000035EA,ms30\shaders\shader_templates\_0_0_0_1_5_2_0_1_0_0_0_0
0x000035EB,ms30\shaders\shader_templates\_0_0_0_1_5_2_0_1_0_0_0_0
0x000035EC,ms30\objects\gear\human\industrial\shaders\human_industrial_decals
0x000035ED,ms30\objects\gear\human\industrial\bitmaps\decals_industrial
0x000035EE,ms30\objects\vehicles\civilian\shaders\forklift_hull_destro
0x000035EF,objects\vehicles\civilian\bitmaps\forklift_destro
0x000035F0,levels\shared\bitmaps\multi\rock_granite_bump
0x000035F1,objects\vehicles\civilian\forklift\forklift
0x000035F2,objects\vehicles\civilian\forklift\forklift
0x000035F3,objects\vehicles\civilian\forklift\arms_destro
0x000035F4,objects\vehicles\civilian\forklift\garbage\arms_destro\arms_destro
0x000035F5,objects\vehicles\civilian\forklift\garbage\arms_destro\arms_destro
0x000035F6,objects\vehicles\civilian\forklift\garbage\arms_destro\arms_destro
0x000035F7,objects\vehicles\civilian\forklift\garbage\arms_destro\arms_destro
0x000035F8,objects\vehicles\civilian\forklift\garbage\arms_destro\arms_destro
0x000035F9,objects\vehicles\civilian\forklift\garbage\cage_a\cage_a
0x000035FA,objects\vehicles\civilian\forklift\garbage\cage_a\cage_a
0x000035FB,objects\vehicles\civilian\forklift\garbage\cage_a\cage_a
0x000035FC,objects\vehicles\civilian\forklift\garbage\cage_a\cage_a
0x000035FD,objects\vehicles\civilian\forklift\garbage\cage_a\cage_a
0x000035FE,objects\vehicles\civilian\forklift\garbage\engine_door\engine_door
0x000035FF,objects\vehicles\civilian\forklift\garbage\engine_door\engine_door
0x00003600,objects\vehicles\civilian\forklift\garbage\engine_door\engine_door
0x00003601,objects\vehicles\civilian\forklift\garbage\engine_door\engine_door
0x00003602,objects\vehicles\civilian\forklift\garbage\engine_door\engine_door
0x00003603,objects\vehicles\civilian\forklift\garbage\small_wheel\small_wheel
0x00003604,objects\vehicles\civilian\forklift\garbage\small_wheel\small_wheel
0x00003605,objects\vehicles\civilian\forklift\garbage\small_wheel\small_wheel
0x00003606,objects\vehicles\civilian\forklift\garbage\small_wheel\small_wheel
0x00003607,objects\vehicles\civilian\forklift\garbage\small_wheel\small_wheel
0x00003608,objects\vehicles\civilian\forklift\garbage\large_wheel\large_wheel
0x00003609,objects\vehicles\civilian\forklift\garbage\large_wheel\large_wheel
0x0000360A,objects\vehicles\civilian\forklift\garbage\large_wheel\large_wheel
0x0000360B,objects\vehicles\civilian\forklift\garbage\large_wheel\large_wheel
0x0000360C,objects\vehicles\civilian\forklift\garbage\large_wheel\large_wheel
0x0000360D,sound\levels\020_base\sound_scenery\forklift\forklift
0x0000360E,sound\levels\020_base\sound_scenery\forklift\track1\loop
0x0000360F,objects\gear\human\industrial\generator_heavy_grill\generator_heavy_grill
0x00003610,objects\gear\human\industrial\generator_heavy_grill\generator_heavy_grill
0x00003611,objects\gear\human\industrial\generator_heavy_grill\generator_heavy_grill
0x00003612,ms30\objects\gear\human\industrial\shaders\generator_heavy_grill
0x00003613,objects\gear\human\industrial\bitmaps\generator_heavy_grill
0x00003614,objects\gear\human\industrial\bitmaps\generator_heavy_grill_bump
0x00003615,objects\gear\human\industrial\bitmaps\detail_metal_scratches_b_light
0x00003616,objects\gear\human\industrial\bitmaps\jungle_metal_detail_diffuse
0x00003617,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_0_0_0
0x00003618,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_0_0_0
0x00003619,ms30\shaders\shader_templates\_7_2_0_1_1_2_0_0_0_0_0_0
0x0000361A,ms30\objects\gear\human\industrial\shaders\rectangle_gauge
0x0000361B,objects\gear\human\industrial\bitmaps\rectangle_gauge
0x0000361C,ms30\shaders\shader_templates\_0_0_0_1_2_0_0_0_0_0_0_0
0x0000361D,ms30\shaders\shader_templates\_0_0_0_1_2_0_0_0_0_0_0_0
0x0000361E,ms30\shaders\shader_templates\_0_0_0_1_2_0_0_0_0_0_0_0
0x0000361F,objects\gear\human\industrial\generator_heavy_grill\generator_heavy_grill
0x00003620,objects\gear\human\industrial\generator_heavy_grill\generator_heavy_grill
0x00003621,objects\gear\human\industrial\generator_heavy_grill\fx\spawn_lid
0x00003622,objects\gear\human\industrial\generator_heavy_grill\garbage\generator_heavy_grill_top_piece\generator_heavy_grill_top_piece
0x00003623,objects\gear\human\industrial\generator_heavy_grill\garbage\generator_heavy_grill_top_piece\generator_heavy_grill_top_piece
0x00003624,objects\gear\human\industrial\generator_heavy_grill\garbage\generator_heavy_grill_top_piece\generator_heavy_grill_top_piece
0x00003625,objects\gear\human\industrial\generator_heavy_grill\garbage\generator_heavy_grill_top_piece\generator_heavy_grill_top_piece
0x00003626,objects\gear\human\industrial\generator_heavy_grill\garbage\generator_heavy_grill_top_piece\generator_heavy_grill_top_piece
0x00003627,objects\gear\human\industrial\generator_heavy_kettle\generator_heavy_kettle
0x00003628,objects\gear\human\industrial\generator_heavy_kettle\generator_heavy_kettle
0x00003629,objects\gear\human\industrial\generator_heavy_kettle\generator_heavy_kettle
